QuestionId,RelatedQuestionId,LinkTypeId,CreationDate
66280878,279421,1,2021-02-19T16:06:08.347
16636582,4120635,1,2021-02-23T05:07:40.947
66336964,1720049,1,2021-02-23T16:25:15.860
66058870,38363566,1,2021-02-24T01:28:53.383
66058870,38363566,3,2021-02-24T01:28:53.383
66328941,1764163,1,2021-02-24T08:17:48.810
66374063,26923862,1,2021-02-25T18:22:26.167
66374063,26923862,3,2021-02-25T18:22:26.167
66385693,48493101,1,2021-02-26T12:19:18.563
64160478,62354133,1,2021-02-27T12:04:23.480
66328941,66348123,1,2021-02-28T12:21:52.643
66432803,44376115,1,2021-03-02T03:32:09.263
66457767,41079635,1,2021-03-03T13:10:46.327
48239137,31776949,1,2021-03-05T13:48:54.940
48239137,31776949,3,2021-03-05T13:48:54.940
66535017,16143700,3,2021-03-08T18:44:30.363
66562248,11779490,1,2021-03-10T09:53:03.313
66562248,43333542,1,2021-03-11T17:51:35.683
66694839,16428817,1,2021-03-18T16:32:16.453
66750783,23665064,1,2021-03-22T17:23:03.060
66781716,27235475,1,2021-03-24T13:07:31.307
66781716,35335669,1,2021-03-24T13:07:31.307
66781716,41280345,1,2021-03-24T13:07:31.307
66781716,37082027,1,2021-03-24T13:07:31.307
66786821,65431379,1,2021-03-24T18:13:25.547
66290380,62968136,1,2021-03-25T22:04:13.640
66840914,16955209,1,2021-03-28T12:06:01.747
66900950,9279111,1,2021-04-02T05:51:56.370
66916635,15841178,1,2021-04-02T08:54:32.367
56238588,640001,1,2021-04-06T12:02:26.803
66983677,61340966,1,2021-04-07T10:08:00.210
66986303,8841502,1,2021-04-07T21:57:45.007
67059893,2044616,1,2021-04-12T16:21:00.083
67062160,40393098,1,2021-04-12T16:37:30.617
67062160,20993068,1,2021-04-12T16:37:30.617
51542622,40098771,1,2021-04-12T20:25:48.453
67065762,2627166,1,2021-04-12T22:06:12.880
67094622,17905827,1,2021-04-14T15:46:13.420
67094622,38520001,1,2021-04-14T15:49:28.603
67094622,22092724,1,2021-04-14T15:57:50.707
67094622,22092724,3,2021-04-14T15:58:54.717
67094622,38520001,3,2021-04-14T15:58:54.717
67094622,5804256,3,2021-04-14T15:58:54.717
67110107,64517983,1,2021-04-15T17:08:20.067
67154920,218384,1,2021-04-19T08:53:45.707
67154920,218384,3,2021-04-19T08:53:45.707
5689003,156650,1,2021-05-06T05:48:52.047
17072421,67406221,1,2021-05-06T07:09:10.343
67397027,14042824,1,2021-05-07T13:18:40.463
67447632,51537775,1,2021-05-08T12:35:52.023
67467137,11404230,1,2021-05-10T08:23:51.657
2572734,3547937,1,2021-05-10T13:00:13.093
67515951,64929061,1,2021-05-13T09:33:09.903
67515951,64929061,3,2021-05-13T09:33:09.903
67538280,67536969,1,2021-05-14T19:34:47.850
67544029,25473153,1,2021-05-15T06:57:34.997
61062357,62012502,1,2021-05-16T18:24:52.007
67585364,3512471,1,2021-05-18T11:45:41.457
67585740,240178,1,2021-05-18T12:03:21.610
67585740,240178,3,2021-05-18T12:04:15.237
42278671,42859255,1,2021-05-20T15:46:39.573
67684386,27005075,1,2021-05-25T09:33:12.337
67729661,22488780,1,2021-05-28T06:16:52.777
67774358,25752909,1,2021-05-31T13:36:01.393
45550826,10204320,1,2021-06-02T13:45:25.513
67875502,50431055,1,2021-06-07T16:43:06.070
48385268,5222044,1,2021-06-09T01:01:14.203
67916516,67722591,1,2021-06-10T07:24:22.847
67945207,50213779,1,2021-06-12T02:44:29.630
67945207,65347827,1,2021-06-12T02:44:29.630
67945207,29836883,1,2021-06-12T03:02:56.857
68004787,53026820,1,2021-06-16T17:16:59.117
63799934,63855856,1,2021-06-16T20:59:27.807
63799934,63220741,1,2021-06-16T20:59:27.807
63799934,64780251,1,2021-06-16T20:59:27.807
63799934,61718127,1,2021-06-16T20:59:27.807
63799934,63493530,1,2021-06-16T20:59:27.807
63799934,63135395,1,2021-06-16T20:59:27.807
63799934,41296313,1,2021-06-16T20:59:27.807
63799934,21397549,1,2021-06-16T20:59:27.807
63799934,28931224,1,2021-06-16T20:59:27.807
68017250,20256028,1,2021-06-17T10:10:50.037
68018943,29729391,1,2021-06-17T12:07:30.117
68018943,29729391,3,2021-06-17T12:07:30.117
68071796,2186525,1,2021-06-21T16:48:50.470
68074935,13677304,1,2021-06-21T21:44:10.010
68128723,4651437,1,2021-06-27T07:00:27.960
68215595,67202689,1,2021-07-01T18:55:44.363
51146212,68225332,1,2021-07-03T22:00:41.287
65936222,68212291,1,2021-07-05T06:50:47.417
68268263,10861852,1,2021-07-06T10:06:44.600
68277303,46155079,1,2021-07-06T22:44:25.527
68289361,12095053,1,2021-07-07T18:59:31.090
68303554,7733397,1,2021-07-08T14:29:55.653
68310697,4238944,1,2021-07-09T02:50:08.500
68351434,42742457,1,2021-07-12T19:31:04.980
68359056,121387,1,2021-07-13T09:41:25.640
68359056,121387,3,2021-07-13T09:42:39.373
68359056,16529701,3,2021-07-13T09:42:39.373
68359056,10342405,3,2021-07-13T09:42:39.373
68359056,32585397,3,2021-07-13T09:42:39.373
68359056,3491329,3,2021-07-13T09:42:39.373
68383160,54495023,1,2021-07-15T12:07:07.537
56427214,40541842,1,2021-07-23T17:24:39.093
68522838,49553764,1,2021-07-25T22:05:18.740
68522838,40694486,1,2021-07-25T22:05:18.740
68522838,22320663,1,2021-07-25T22:05:18.740
68522838,39288089,1,2021-07-25T22:05:18.740
68575703,31221165,1,2021-07-29T12:11:40.927
68601648,68526349,1,2021-07-31T12:27:37.990
68665035,2349339,1,2021-08-05T10:47:20.560
68665035,43021,1,2021-08-05T11:21:08.220
68712201,68711409,1,2021-08-09T13:11:22.447
68712201,45798885,1,2021-08-09T14:49:06.870
68721254,61187578,1,2021-08-10T04:51:19.463
68730304,33666617,1,2021-08-10T18:12:00.917
68756862,990904,1,2021-08-13T07:31:30.920
68763800,68765933,1,2021-08-13T20:31:09.610
68788123,9961563,1,2021-08-15T05:49:07.357
68788123,9961563,3,2021-08-15T05:50:10.980
68788123,16044229,3,2021-08-15T05:50:10.980
68801391,40937544,1,2021-08-16T11:08:14.547
68884896,53568599,1,2021-08-23T09:36:43.517
68923327,56354485,1,2021-08-25T12:53:50.767
68996008,68997523,1,2021-09-01T08:17:46.737
69032512,22121184,1,2021-09-02T15:05:27.183
69035920,27928372,1,2021-09-06T09:11:18.917
69078717,28170707,1,2021-09-06T18:21:20.177
69078717,28170707,3,2021-09-06T21:35:52.527
11178743,2405590,1,2021-09-07T19:35:26.443
69118897,12153125,1,2021-09-10T04:51:46.403
69142680,38922998,1,2021-09-11T11:49:11.130
69169054,61106658,1,2021-09-13T21:01:53.883
69184554,66016629,1,2021-09-14T21:09:04.577
69202403,49193264,1,2021-09-16T05:03:19.410
65936222,60738486,1,2021-09-20T03:47:51.120
69311546,61816446,1,2021-09-24T08:06:19.537
44980689,3096259,1,2021-09-27T06:54:22.083
44980689,3122442,1,2021-09-27T06:54:22.083
44980689,6166375,1,2021-09-27T07:00:18.913
69356789,2010892,1,2021-09-28T06:46:02.667
69329623,6839987,1,2021-09-28T14:51:32.823
69386218,44803281,1,2021-09-30T07:58:26.293
69418471,17928791,1,2021-10-02T17:03:13.383
69418471,370357,1,2021-10-02T18:03:39.780
69418471,370357,3,2021-10-02T18:03:39.780
69418471,59330578,1,2021-10-02T18:10:19.280
69443396,43422932,1,2021-10-04T23:44:01.007
69443396,43422932,3,2021-10-04T23:44:01.007
69452863,62527070,1,2021-10-05T15:06:28.640
69461144,56552664,1,2021-10-06T10:46:06.973
69461144,63155859,1,2021-10-06T12:22:15.180
69461144,63155859,3,2021-10-06T12:22:15.180
69461144,56552664,3,2021-10-06T12:22:15.180
69468500,2904131,1,2021-10-06T15:27:52.197
2409025,1339976,1,2021-10-07T15:36:44.123
7150493,50601607,1,2021-10-07T19:38:14.380
69671651,18966368,1,2021-10-22T05:04:42.880
69687331,34227595,1,2021-10-23T10:49:54.807
69687331,19555525,1,2021-10-24T21:23:33.847
69687331,19555525,3,2021-10-24T21:23:33.847
69721133,10750563,1,2021-10-26T10:05:29.450
59117603,46412381,1,2021-10-29T08:43:21.650
69772836,54954091,1,2021-10-29T17:43:16.453
69772836,56247433,1,2021-10-29T19:48:17.753
69772836,56247433,3,2021-10-29T19:48:17.753
69772836,54954091,3,2021-10-29T19:48:17.753
69795028,69796947,1,2021-11-01T12:30:02.863
69823455,32918014,1,2021-11-03T10:43:32.590
69827227,47682760,1,2021-11-04T08:39:56.583
69871377,8060170,1,2021-11-08T07:15:11.407
69871377,31090616,1,2021-11-08T07:17:12.903
69871377,3555791,1,2021-11-08T07:17:12.903
69925451,69076153,1,2021-11-11T13:10:03.130
69925451,13317242,1,2021-11-13T16:38:39.510
69950504,35527456,1,2021-11-14T19:40:46.243
69977576,59379412,1,2021-11-16T08:24:38.820
69977576,66044498,1,2021-11-16T08:25:12.753
69989206,65130630,1,2021-11-16T13:43:35.390
70048763,19461521,1,2021-11-20T20:29:40.750
70048763,19461521,3,2021-11-20T23:18:05.487
70051743,69979666,1,2021-11-21T04:02:01.747
11178743,32611820,1,2021-11-22T06:24:38.557
70065793,1969442,1,2021-11-22T12:49:38.730
70072748,37358364,1,2021-11-22T21:50:13.780
70115066,53685952,1,2021-11-25T18:20:22.860
70116360,70120640,1,2021-11-26T07:07:22.610
70164236,61729907,1,2021-11-30T04:17:42.163
70173860,66503903,1,2021-12-01T14:44:29.287
70173860,10061146,1,2021-12-01T14:44:29.287
70173860,39038505,1,2021-12-01T14:44:29.287
70273677,2044565,1,2021-12-08T10:46:02.190
70274256,32634559,1,2021-12-08T13:37:26.080
70282347,24739126,1,2021-12-08T22:24:16.690
70273677,49367852,1,2021-12-13T08:09:12.247
70273677,45300087,1,2021-12-13T08:09:12.247
70371466,19309749,1,2021-12-16T04:16:30.013
70371466,19309749,3,2021-12-16T04:16:30.013
70392439,12192491,1,2021-12-17T11:29:02.733
70392439,12192491,3,2021-12-17T11:29:02.733
70392439,1129216,1,2021-12-17T11:31:20.493
70423232,38273226,1,2021-12-20T18:14:58.600
61024683,45661027,1,2021-12-21T14:12:07.910
70535356,4183948,1,2021-12-30T18:29:29.013
70535356,20039765,1,2021-12-30T19:26:36.623
70535356,20039765,3,2021-12-30T19:26:36.623
70563985,55159582,1,2022-01-03T09:51:28.737
70571550,28050249,1,2022-01-03T21:23:13.603
70571550,28050249,3,2022-01-03T21:23:13.603
33984764,5597378,1,2022-01-07T18:40:46.397
70632681,1496756,1,2022-01-08T13:19:49.077
67655803,63992481,1,2022-01-10T03:32:55.227
70706441,30178792,1,2022-01-14T06:12:45.623
70777449,9193228,1,2022-01-20T09:18:24.990
70777449,9193228,3,2022-01-20T09:18:24.990
70845753,67244061,1,2022-01-25T09:47:40.050
58263078,67708474,1,2022-01-26T12:50:22.550
70913552,63880625,1,2022-01-30T09:55:12.863
70967207,46098525,1,2022-02-03T08:25:39.113
70932462,70981937,1,2022-02-04T05:53:27.700
71021064,18635599,1,2022-02-07T15:52:06.757
71023177,70932838,1,2022-02-07T17:58:59.120
71023177,5605125,1,2022-02-07T18:10:33.460
71076164,37680981,1,2022-02-11T06:53:38.233
71076164,44603119,1,2022-02-11T18:22:52.487
71076164,44603119,3,2022-02-11T18:23:11.003
71076164,31475965,3,2022-02-11T18:23:11.003
71145294,19913659,1,2022-02-16T22:01:17.610
71176514,64287584,1,2022-02-19T12:05:11.767
71176514,64279365,1,2022-02-21T13:58:46.237
71230537,10873382,1,2022-02-23T02:51:31.840
71230537,36924598,1,2022-02-23T02:51:31.840
71240584,44078205,1,2022-02-23T17:01:07.927
71283820,14360389,1,2022-02-27T10:46:56.207
71413618,3963716,1,2022-03-09T17:40:58.290
71413618,3963716,3,2022-03-09T17:40:58.290
71413618,20504662,1,2022-03-09T17:45:52.413
22774067,24329925,1,2022-03-10T05:48:55.307
71437976,44377343,1,2022-03-11T12:13:35.920
71437976,44377343,3,2022-03-11T12:13:35.920
71467572,57203817,1,2022-03-14T12:11:32.650
71467572,35634238,1,2022-03-14T12:25:08.187
71454478,42702118,1,2022-03-15T07:21:02.303
71508175,70951976,1,2022-03-17T08:03:15.307
71520306,301793,1,2022-03-18T00:19:14.827
23318123,70590141,1,2022-03-20T19:23:04.833
71571052,49663387,1,2022-03-22T11:09:05.830
71600886,65621325,1,2022-03-24T14:52:54.403
71600886,23934486,1,2022-03-24T14:57:14.410
71649395,63247469,1,2022-03-29T06:06:39.613
71684499,10873382,1,2022-03-30T21:46:37.710
71684499,234724,1,2022-03-30T21:54:56.303
71684499,10873382,3,2022-03-30T22:11:45.540
71491672,71490948,1,2022-03-31T12:01:34.513
71731738,56774393,1,2022-04-04T03:36:50.133
71760477,3136059,1,2022-04-06T03:11:14.223
71836850,67200501,1,2022-04-12T05:11:14.230
71888117,71887341,1,2022-04-15T19:53:02.393
71889631,6040583,1,2022-04-15T23:08:17.660
71955220,38758723,1,2022-04-21T13:20:36.893
72111706,1251999,1,2022-05-04T10:50:30.827
72111706,72102596,1,2022-05-04T13:52:19.750
72111706,33026137,1,2022-05-04T15:24:44.390
72111706,29150640,1,2022-05-04T15:26:33.830
72111706,26406281,1,2022-05-04T15:26:33.830
72162183,72121648,1,2022-05-08T14:51:48.047
72185164,65455012,1,2022-05-10T11:26:29.297
51607391,63095394,1,2022-05-13T18:27:11.683
72305316,1527519,1,2022-05-19T13:58:53.947
72306766,72259792,1,2022-05-20T08:40:54.340
72328266,48751976,1,2022-05-21T09:38:54.570
72368290,34582535,1,2022-05-24T19:18:01.167
72368290,34582535,3,2022-05-24T19:18:01.167
72390724,65888280,1,2022-05-26T10:58:56.780
58338593,26792624,1,2022-05-29T21:56:12.110
72463566,10456113,1,2022-06-01T20:56:33.903
25483258,17750234,1,2022-06-02T05:12:59.003
72407453,8763967,1,2022-06-02T15:34:51.210
72487140,60687879,1,2022-06-03T12:44:33.333
53722174,66659209,1,2022-06-07T15:00:21.113
72558190,3522454,1,2022-06-09T10:26:04.710
72573636,395169,1,2022-06-10T13:51:54.130
9848107,18050071,3,2022-06-22T08:58:51.040
68730304,62841586,1,2022-06-27T07:44:29.453
68730304,62841586,3,2022-06-27T07:44:29.453
72804575,69579442,1,2022-06-29T16:05:12.817
72841694,71695837,1,2022-07-02T22:50:36.487
72942184,48559925,1,2022-07-11T17:05:52.093
72945632,585945,1,2022-07-11T23:46:13.443
72945632,585945,3,2022-07-11T23:46:13.443
27702834,57866410,1,2022-07-12T07:06:07.973
72997912,1775865,1,2022-07-15T18:34:56.757
51607391,52260625,1,2022-07-16T18:47:38.600
73008590,22371251,1,2022-07-17T00:59:40.243
73008590,22371251,3,2022-07-17T01:51:47.473
72629401,71791347,1,2022-07-19T21:47:31.183
72629401,71791347,3,2022-07-19T21:47:31.183
68763800,68765933,3,2022-07-20T16:39:47.880
73045601,73084195,1,2022-07-22T17:44:53.407
73107363,44778,1,2022-07-25T10:15:04.597
73107363,44778,3,2022-07-25T10:15:04.597
73129333,52705756,1,2022-07-29T07:31:57.043
73181515,65907004,1,2022-07-31T07:54:07.193
73181515,22899574,1,2022-07-31T07:54:07.193
73181515,589407,1,2022-07-31T07:54:07.193
73195709,73038648,1,2022-08-01T15:00:16.330
73195709,61157348,1,2022-08-01T15:06:19.527
5853989,44038081,1,2022-08-04T09:05:18.267
73222789,66207955,1,2022-08-05T14:42:25.187
73252973,67986181,1,2022-08-05T17:43:38.323
73276694,11315416,1,2022-08-08T11:12:12.890
73252973,37776377,1,2022-08-08T14:02:40.607
73303306,9249781,1,2022-08-10T08:50:38.543
73303306,28627348,1,2022-08-11T09:30:51.377
73327508,73322959,1,2022-08-12T00:30:44.223
73327508,46509572,1,2022-08-12T00:43:02.117
73346673,49313609,1,2022-08-13T18:16:33.970
73414384,52619836,1,2022-08-19T09:41:51.127
73432194,21405267,1,2022-08-21T07:33:37.637
509685,1732348,1,2022-08-24T01:11:45.680
73560751,8511281,1,2022-08-31T21:00:07.483
73598686,12920694,1,2022-09-04T10:44:28.387
73598686,12920694,3,2022-09-04T11:14:45.083
73600481,59344571,1,2022-09-04T15:10:31.080
73624657,38344332,1,2022-09-06T15:45:50.427
73624657,38344332,3,2022-09-06T15:45:50.427
73640524,66602058,1,2022-09-07T19:20:56.293
59521197,370357,3,2022-09-09T14:28:04.150
73675677,7346919,1,2022-09-11T01:00:38.150
73303426,22422480,1,2022-09-18T00:40:30.810
73847404,13573653,1,2022-09-25T19:57:01.710
73847404,13573653,3,2022-09-25T19:57:01.710
73936282,58401092,1,2022-10-03T13:37:41.680
5324647,2563822,1,2022-10-08T04:09:53.097
74024552,46700247,1,2022-10-11T08:12:49.103
74024552,51438,1,2022-10-11T08:28:20.857
74024552,9738597,1,2022-10-11T08:28:20.857
59372797,61756636,3,2022-10-22T15:54:24.190
59372797,41255090,3,2022-10-22T15:54:24.190
74206076,5930217,1,2022-10-26T10:26:36.457
74158141,20127369,1,2022-10-26T17:18:12.277
72188448,66292426,1,2022-11-01T22:16:33.310
74305132,74226455,1,2022-11-03T15:09:22.133
74305132,13588022,1,2022-11-03T16:34:28.787
74305132,6851899,1,2022-11-03T16:34:28.787
74305132,12754463,1,2022-11-03T16:34:28.787
74330049,72734862,1,2022-11-05T21:03:08.570
74334900,63319391,1,2022-11-06T10:18:35.537
74359626,20586072,1,2022-11-08T11:20:23.273
74359626,2236747,1,2022-11-08T11:20:23.273
74359626,61388040,1,2022-11-08T11:20:23.273
74405674,34361379,1,2022-11-11T16:45:17.340
74405674,28371982,1,2022-11-11T16:45:54.737
74405674,28371982,3,2022-11-11T16:45:54.737
74405674,34361379,3,2022-11-11T16:45:54.737
74418132,17102861,1,2022-11-13T07:34:18.553
74418132,17102861,3,2022-11-13T07:35:27.437
74418132,60323501,3,2022-11-13T07:35:27.437
74460885,74437857,1,2022-11-16T13:24:52.670
74478655,74453053,1,2022-11-17T19:54:13.217
74482002,71755119,1,2022-11-17T21:04:35.457
74482002,59990063,1,2022-11-17T21:09:14.677
74482002,71755119,3,2022-11-17T21:44:34.540
74497123,48837560,1,2022-11-19T03:55:51.873
74523303,2097539,1,2022-11-21T18:21:21.317
74528627,45526830,1,2022-11-22T07:10:22.210
74609371,7364150,1,2022-11-29T05:07:05.380
74609371,7364150,3,2022-11-29T05:07:05.380
71021064,72984063,1,2022-12-01T12:29:47.987
74497123,125703,1,2022-12-04T03:20:54.700
74497123,125703,3,2022-12-04T04:41:42.067
74716527,28510578,1,2022-12-07T13:14:35.470
74720634,47834140,1,2022-12-07T17:30:14.843
74720634,74384748,1,2022-12-07T17:32:31.420
74652129,74372857,1,2022-12-08T07:21:28.333
74764157,74763270,1,2022-12-11T23:10:18.943
74764157,13050810,1,2022-12-12T00:41:58.363
74764157,13050810,3,2022-12-12T00:42:10.700
74764157,36823841,3,2022-12-12T00:42:10.700
74800537,71063730,1,2022-12-14T15:34:16.470
74877350,61242293,1,2022-12-23T10:59:59.290
74922314,9708902,1,2022-12-26T17:11:52.793
74922314,59596261,1,2022-12-27T22:12:45.420
74966672,41121982,1,2022-12-31T00:09:05.150
74966672,37949813,1,2022-12-31T00:15:09.143
74966672,41121982,3,2022-12-31T00:18:58.843
75059102,74964371,1,2023-01-09T15:00:41.120
75077020,56432259,1,2023-01-11T12:58:11.360
75077020,56432259,3,2023-01-11T13:09:21.287
70893261,74110541,1,2023-01-11T15:20:20.553
75088859,65579598,1,2023-01-11T20:48:27.360
75088859,3824762,1,2023-01-11T20:48:27.360
75088859,1771104,1,2023-01-11T20:48:27.360
75118407,6558535,1,2023-01-14T13:57:48.553
75118407,6558535,3,2023-01-14T17:53:52.520
75176582,23593052,1,2023-01-19T20:14:35.110
75176582,23593052,3,2023-01-19T20:14:39.950
75180919,37335,1,2023-01-20T07:32:28.100
75176582,9989382,1,2023-01-20T16:09:46.187
75174178,69696776,1,2023-01-23T17:05:59.883
75214875,75199375,1,2023-01-23T21:23:02.870
75212652,75214132,1,2023-01-24T06:18:45.767
75184449,67729843,1,2023-01-24T07:17:34.147
75243783,45591428,1,2023-01-26T08:51:03.233
75243783,45591428,3,2023-01-26T08:51:03.233
16027840,6558921,1,2023-01-31T11:21:00.547
75294394,63691134,1,2023-01-31T13:40:24.113
75297013,70682093,1,2023-02-01T08:31:00.263
75311408,600079,1,2023-02-01T14:07:19.203
75319202,9170832,1,2023-02-02T08:24:33.800
43239264,5436899,1,2023-02-03T08:28:15.613
43239264,5436899,3,2023-02-03T08:28:15.613
75309015,15300550,1,2023-02-03T16:33:02.287
75378996,70559511,1,2023-02-07T23:01:29.177
73631370,53459811,1,2023-02-23T13:20:35.043
75592155,18097471,1,2023-02-28T13:03:36.193
75592155,34151179,1,2023-02-28T13:03:36.193
75602774,68576559,1,2023-03-01T11:17:28.793
75622819,7823819,1,2023-03-03T15:05:18.673
75622819,7823819,3,2023-03-03T15:05:18.673
54423732,74753185,1,2023-03-07T22:09:42.837
75681200,75518464,1,2023-03-09T08:40:29.153
75696561,73028854,1,2023-03-10T13:17:18.967
75757166,6843736,1,2023-03-16T19:39:05.800
75757166,61709097,1,2023-03-16T19:39:05.800
75780128,52429515,1,2023-03-19T15:54:52.637
75780128,52429515,3,2023-03-20T01:33:37.027
75842463,74451415,3,2023-03-25T15:07:46.613
75875412,28013200,1,2023-03-29T09:27:48.687
17072421,58855620,1,2023-03-31T08:25:49.820
75960823,40161147,1,2023-04-07T18:35:21.587
75975190,69863001,1,2023-04-10T07:39:16.473
75972197,66289122,1,2023-04-10T15:19:10.743
75972197,66289122,3,2023-04-10T15:19:10.743
13405572,74484372,1,2023-04-13T16:25:32.883
75311408,69258526,1,2023-04-21T16:12:46.917
72841694,47159418,1,2023-04-23T01:37:31.103
37337574,22332458,3,2023-04-26T02:23:19.823
76143015,11731996,1,2023-05-01T00:41:00.210
76143015,9760237,1,2023-05-01T00:43:43.370
76155256,76154658,1,2023-05-02T13:13:19.140
76155256,38717657,1,2023-05-02T13:13:19.140
76175754,12573816,3,2023-05-04T17:19:09.783
76155256,76155705,1,2023-05-08T04:18:01.500
76290051,53004311,1,2023-05-19T15:17:40.450
76297134,76296732,1,2023-05-20T20:04:08.897
76304637,23016768,1,2023-05-22T09:27:47.040
76155256,76342471,1,2023-05-26T16:01:14.227
72884438,28800614,1,2023-05-28T00:19:33.940
76380909,76338234,1,2023-06-01T11:03:01.143
76439877,76385016,1,2023-06-09T15:06:39.247
76439877,76385016,3,2023-06-09T15:06:39.247
76547452,18369913,1,2023-06-24T22:08:00.047
76631741,17706219,1,2023-07-06T18:47:53.540
76631741,70236676,1,2023-07-07T15:18:51.470
76217990,76640891,1,2023-07-08T01:11:33.980
76696753,1596945,1,2023-07-16T05:13:04.443
76711932,59115544,1,2023-07-18T10:51:42.453
76771695,35513636,1,2023-07-26T13:17:15.490
76771695,35513636,3,2023-07-26T14:08:55.860
65786079,48554999,1,2023-07-30T14:56:05.827
76809650,27637013,1,2023-08-01T08:14:32.570
76813434,72155239,1,2023-08-01T16:05:16.660
76830539,9515704,1,2023-08-03T19:25:05.460
76830539,9515704,3,2023-08-03T19:25:05.460
76840171,826948,1,2023-08-05T05:04:35.790
76844289,76279889,1,2023-08-11T04:28:27.140
76844289,76279889,3,2023-08-11T04:28:27.140
76970315,43858439,1,2023-08-24T15:02:35.883
76970315,43858439,3,2023-08-24T15:57:16.167
76971622,41274829,1,2023-08-24T17:52:21.633
76971622,41274829,3,2023-08-24T18:05:35.517
76971622,75050370,3,2023-08-24T18:05:35.517
77003550,21895335,3,2023-08-29T22:42:27.687
77003550,21895335,1,2023-08-29T22:44:02.203
70793781,70579,1,2023-09-02T12:15:54.060
77064135,73706394,1,2023-09-08T04:28:54.510
77159703,77160922,1,2023-09-22T22:19:42.030
77160444,26301979,1,2023-09-24T06:59:45.637
77175275,10605405,1,2023-09-25T19:30:11.970
77201573,57330766,1,2023-09-29T12:23:20.473
77201573,57330766,3,2023-09-29T12:23:20.473
1778655,12769173,1,2023-10-07T17:55:36.407
1778655,12769173,3,2023-10-07T17:55:36.407
77283047,75248129,1,2023-10-12T18:31:56.957
77301404,4330111,1,2023-10-16T11:26:45.497
72390724,71393143,1,2023-10-23T20:33:07.670
36322344,23836825,1,2023-10-29T13:03:59.343
42857393,32818297,1,2023-11-04T21:24:44.187
42857393,32818297,3,2023-11-06T12:53:06.030
77294401,3627941,1,2023-11-11T17:23:45.713
77294401,3627941,3,2023-11-11T17:23:45.713
19537815,4503001,1,2023-11-25T17:05:52.290
19537815,4503001,3,2023-11-25T17:05:52.290
76840171,25445439,3,2023-11-26T04:11:53.377
77612738,56974526,1,2023-12-06T12:18:47.107
77643441,121387,1,2023-12-12T03:39:50.030
77643441,121387,3,2023-12-12T03:40:05.747
77643441,1313120,3,2023-12-12T03:40:05.747
77629950,59127007,3,2023-12-12T21:53:09.667
53064049,53955873,1,2023-12-18T03:36:04.173
53064049,43598311,1,2023-12-18T03:37:24.453
74254854,74895147,1,2023-12-20T01:38:55.623
77701242,13121948,1,2023-12-22T01:04:06.330
77702884,19621423,1,2023-12-22T23:53:49.093
77772487,69727991,1,2024-01-07T15:47:14.700
60305833,6928110,1,2024-01-16T17:48:33.220
77833882,70104600,1,2024-01-17T16:32:08.910
77841732,68853820,1,2024-01-18T18:41:05.360
77845253,47086236,1,2024-01-19T10:07:36.380
77852404,73922398,1,2024-01-20T20:20:34.697
77958913,38454403,1,2024-02-09T08:09:42.833
77958913,38454403,3,2024-02-09T08:12:06.717
78009508,27587956,1,2024-02-16T19:44:43.530
78009508,27587956,3,2024-02-16T19:45:25.653
78009508,71839686,3,2024-02-16T19:45:25.653
78009508,2008707,3,2024-02-16T19:45:25.653
78009508,3085261,3,2024-02-16T19:45:25.653
78010513,11657829,1,2024-02-17T05:17:54.733
78010513,11657829,3,2024-02-17T12:16:17.427
78027905,43231477,1,2024-02-21T07:28:54.610
77783363,78034829,1,2024-02-21T14:44:25.673
78048912,11562656,1,2024-02-23T16:59:22.923
78048912,1660124,1,2024-02-23T16:59:22.923
78048912,12064202,1,2024-02-23T16:59:22.923
78052053,59657118,1,2024-02-24T10:32:40.563
78052053,2627002,1,2024-02-24T15:17:17.787
78080111,39085714,1,2024-02-29T09:36:59.450
